rowname,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f
urticaria_prev,0.4371929000587548,-0.4507056382499949,0.400713385477011,-0.49994722548846465,0.4531070212220736,0.04243410175071257,0.23470521997707047,-0.26705616028073603,-0.5483115267124913,-0.4087042571160858,0.1876767122982365,0.2932587644633574,0.118990428742128,-0.27428659853264653,-0.34379156510487907,-0.32339816823459794,-0.28603235132692517
thirteen_urticaria_prev,-0.05675682875310207,0.06649638614382648,-0.1078255895468943,-0.04009810381688861,0.27021469601602,-0.24857534725216582,0.4245972018628506,0.1775762838436279,-0.24778859501312847,-0.011068509574417641,-0.31392787031398905,-0.03727173612600528,0.05990845629149264,0.1011191768861988,0.08428667748021024,-0.047478472614944714,-0.12811562047292593
fourteen_urticaria_prev,0.3993962663193124,-0.4264378904736942,0.46877967099918105,-0.5001908754867368,0.555294530341857,0.27088657303021346,0.07982751738659719,-0.3571899265696333,-0.5675283754139007,-0.4058825242963122,0.3345689902987196,0.30029911246437996,0.14638093625404736,-0.5047693841079036,-0.5360736349269694,-0.4846172103111347,-0.37694312921510625
fifthteen_urticaria_prev,0.38068603085938135,-0.3843022174063346,0.29196577043455635,-0.3864551848302026,0.4139825305810437,-0.011416757459880123,0.23875958424970012,-0.20908501889516273,-0.4736146914076613,-0.2934277075638759,0.21115005775352447,0.2609654646524185,0.0046071777079402035,-0.15635612913600455,-0.24593105678342356,-0.2525240043741243,-0.21269453129314847
sixteen_urticaria_prev,0.469242070996544,-0.5003171120713401,0.5458981460708372,-0.39939547037269035,0.3274046622753319,0.09288464870731342,0.12413981675385116,-0.297767025459351,-0.39468932366641957,-0.35487066300011727,0.3078147095993007,0.2821474358010775,0.037651886834869044,-0.2675234139146148,-0.33635756886049467,-0.29838606744939383,-0.18439712783523374
seventeen_urticaria_prev,0.20960849148045566,-0.19810719895369047,0.0664683157684953,-0.27003294718824916,0.037012855965663935,-0.1030323733865141,-0.018509226032626,-0.07608890293487572,-0.198879796039573,-0.19819589541245494,-0.03380472469763908,0.12495916525882704,0.171095908741841,0.03821022458494975,0.009151190855005825,0.0830009382117581,-0.03947545418095841
eighteen_urticaria_prev,0.34018381837039213,-0.3515056244640675,0.31744134336497976,-0.41090038854721733,0.12443912641390212,0.16582627224072752,0.10009482102565727,-0.3373969129652431,-0.24750767953994157,-0.40633799164756756,0.2622101346608878,0.25424323736404836,0.021070511359215248,-0.27820583323911424,-0.3315802353572139,-0.2659492057840939,-0.16794718035283154
heat_exhaustion_prev,0.17191031287779332,-0.18005677381766927,0.17736463745890232,-0.2404060854025336,0.3323309581244604,0.14326022530047777,0.009321061151140744,-0.16665972837731785,-0.1816075973555746,-0.16329105708316655,0.2565080446529909,0.18809131407607602,0.22164334887727724,-0.18914065392131105,-0.2352135984820594,-0.05522883153864503,-0.23716074281173255
thirteen_heat_exhaustion_prev,0.1556463079892257,-0.1635826311890425,0.16450215689342387,-0.2017409127443051,0.01044462211480793,-0.14051845211296995,-0.37980763245082216,-0.300639659841425,-0.07017260420660358,-0.16004555041507978,0.32775205074123287,0.17309855035485003,-0.28604144490074995,-0.036453342997571796,-0.05380494972359959,0.042490567234507434,0.0036472867286082918
fourteen_heat_exhaustion_prev,0.051712810178413685,-0.021432465930095398,-0.17538293635292665,-0.25950114949381897,0.3716700072955961,0.4683762469951184,0.12534668849894492,-0.010464453435540982,-0.2992386118809604,-0.20490092805067098,0.10651703176665189,0.14986582982940597,0.5663347019226848,-0.22261927251353641,-0.24807091646199342,-0.10747179995866478,-0.3495347864573241
