rowname,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f
urticaria_prev,0.4371929000587548,-0.4507056382499949,0.400713385477011,-0.49994722548846465,0.4531070212220736,0.04243410175071257,0.23470521997707047,-0.26705616028073603,-0.5483115267124913,-0.4087042571160858,0.1876767122982365,0.2932587644633574,0.118990428742128,-0.27428659853264653,-0.34379156510487907,-0.32339816823459794,-0.28603235132692517
zero_to_nineteen_urticaria_prev,0.5018113433078285,-0.5048820491458625,0.37300961093904117,-0.27808019423904856,0.24105457876461767,-0.10727942684415824,0.10224261441775187,-0.10581789254419535,-0.27459262680602375,-0.2228413347498249,0.17058073984107122,0.19959348672474814,-0.04040952002808788,0.10343490141842233,0.02068277377074579,0.04286952553120978,0.05086364345661588
twenty_to_sixtyfour_urticaria_prev,0.46106307525337187,-0.48262263166800284,0.4736702827562777,-0.7483728000109708,0.6091627424194915,0.4197814642957872,-0.06174833245757299,-0.570419311864092,-0.6554203780047171,-0.6497160746597285,0.5579140653818131,0.4719958762482453,0.312073424379429,-0.6662001891474101,-0.7269952341797287,-0.49708982454564477,-0.5669167155389879
over_sixtyfive_urticaria_prev,-0.4401987001041438,0.42552289927658044,-0.20582649583670065,0.33628937937985065,-0.35959300291743534,-0.1624586048713322,0.10721706385963377,0.3876642373833678,0.3531100050438701,0.2843738052112513,-0.5456105330126994,-0.3548722517548198,-0.09975234890664035,0.16554441358181618,0.24962145389461582,0.1070840902716424,0.16945452772635164
heat_exhaustion_prev,0.17191031287779332,-0.18005677381766927,0.17736463745890232,-0.2404060854025336,0.3323309581244604,0.14326022530047777,0.009321061151140744,-0.16665972837731785,-0.1816075973555746,-0.16329105708316655,0.2565080446529909,0.18809131407607602,0.22164334887727724,-0.18914065392131105,-0.2352135984820594,-0.05522883153864503,-0.23716074281173255
zero_to_nineteen_heat_exhaustion_prev,0.11018116229613048,-0.13994438290648667,0.28518594952545034,-0.46123826025736825,0.4482293707240345,0.3951873668765989,-0.14910118425570812,-0.36636073536078567,-0.391211819267053,-0.39836871575217425,0.362143313654818,0.28262528462415276,0.304952333547555,-0.533247269486804,-0.5369862854321387,-0.35748980126406776,-0.49231417109830544
twenty_to_sixtyfour_heat_exhaustion_prev,0.2998214197389957,-0.29937119816752134,0.2068973751286419,-0.22498024673596892,0.2594041387424618,0.129616026023326,0.13646388372702153,-0.22430717872753841,-0.18469338075542294,-0.16335370932302118,0.3103207011051469,0.21492120888790897,0.130532052276864,-0.21107640537627959,-0.2611621066627522,-0.16223459250447264,-0.1561278818693992
over_sixtyfive_heat_exhaustion_prev,-0.11097710533698409,0.11737468719001524,-0.12245524787847402,0.3386062941423713,-0.20878189746355272,-0.361619985128765,-0.03952740135989793,0.3348804411211697,0.3409101079267497,0.3883943983138812,-0.13170514111116952,-0.17149890086775893,-0.20860369573514143,0.4888090378245282,0.45705042902227555,0.5774253829942378,0.278845529361563
heat_syncope_prev,-0.20902599874326308,0.18873892911372173,-0.004661763596278078,0.14885776007718182,0.06500401617289361,0.1414595208404808,0.35599323919598685,0.276066496673186,0.05900988207375976,-0.007021136822484158,-0.33573912318416704,-0.16415701910480213,0.1447018456933146,-0.08731683164880423,-0.07342169217271349,-0.14791904566093825,-0.07331913969157766
zero_to_nineteen_heat_syncope_prev,-0.21493697026314348,0.20614333652649408,-0.08912343796893393,0.43375389965626465,-0.0806219064588465,-0.025882588445837594,0.5119294209174483,0.5884194117611998,0.15269973567539707,0.33309921207894133,-0.542298657705297,-0.322050396601655,-0.025370566524415564,0.08876440363387646,0.1278712363104566,-0.07290330898359036,0.0888097872102655
twenty_to_sixtyfour_heat_syncope_prev,-0.22071147835037547,0.18665400727407913,0.08338482794587147,0.014616405720229132,0.014264324379282826,-0.03584112701294986,0.1336976938152647,0.0632845013498894,0.06675687276835429,-0.0804837466087449,-0.19278282688650156,-0.10212859421769159,-6.96936166091842e-4,-0.07698778080019798,-0.07835586339344315,-0.07842866522742732,-0.0564372874435126
