rowname,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a
all_effects_heat_prev,0.20633172612567413,0.20744265777595447,0.11160462144729345,0.31764788525127957,0.15675421763906205,0.18028912995166796,0.11812196826169012,0.2892608517957666,0.1290019638223547,0.14708838949866385,0.09685561390971625,0.2849901144878061,-0.5234542092916618,-0.5234542092916618,-0.3470309637162787,-0.31434845095008473,0.1365775604033371,-0.12297056808885842,-0.003316348243076525,0.01106245198246184,0.13872919592244673,0.3839897771494865,0.434270539292862,0.39378599365274175,0.22327866487010517,-0.13416190558068444,0.01648559665068249,-0.08215954336243862,0.4679312534327974
black_all_effects_heat_prev,0.3402506639056528,0.34565968730146474,0.23008153245903246,0.4314178439411555,0.35489119742453723,0.36689520284245397,0.23712063774300854,0.3449326700230204,0.3630332414317934,0.4029817489355676,0.2547061025698958,0.43994230365932474,-0.44349482095307247,-0.44349482095307247,-0.44255153874399794,-0.404921171146355,-0.2498645314628164,0.2706909988507779,-0.31915387894473596,0.3195166958519578,-0.1660002288459282,0.20930848430467702,0.2733068973102244,0.4741711587452353,0.41907244321325726,0.12293215480899447,-0.504521673468788,-0.5358619247758841,0.39170519400370435
white_all_effects_heat_prev,0.16885014681706964,0.16355090109102946,0.19323298503676153,0.1270345270757243,0.10210029727172899,0.10542944579958101,0.053818327536706574,0.2325953333222731,0.08233444099142256,0.07701097095830055,0.12450015115810062,0.21465687569479264,-0.3335625629500689,-0.3335625629500689,-0.19692951909888645,-0.1772085207068523,0.20773318203339497,-0.20826871544136097,0.14598317588697987,-0.024353432201290295,0.1060119984719144,0.04495920449686153,0.2882674515442098,0.17859638690346352,0.033469046099173824,-0.0761991849443522,0.17869418999782,0.11958761823552758,0.21764641109283042
kidney_disease_prev,-0.34553572379258063,-0.3267519747892336,-0.3033412065192605,-0.3476194915075583,-0.3056777430599957,-0.35552645232958807,-0.3345963174621047,-0.3189804965466884,-0.2634620928210755,-0.25465313235382164,-0.3010119846262174,-0.23029904750252223,0.38844277082337564,0.38844277082337564,0.31649090741430175,0.3722967736328422,-0.5165039934392825,0.526523775479743,-0.42477208894047364,-0.07530671582391121,0.17396570618204416,0.33275260699713877,0.17726889427261958,0.12182211792960895,-0.1968475528219785,-0.05176868678335523,-0.389861901142093,-0.2425771640856879,0.4084649223491066
black_kidney_disease_prev,-0.41708379744316754,-0.402397682708873,-0.34676382826012697,-0.36077632137101506,-0.38298439974476406,-0.41223486502509,-0.3810903586897052,-0.2198873023241514,-0.36896407830262046,-0.36480069836812995,-0.39301411520523943,-0.26688697326039074,0.37433444764563123,0.37433444764563123,0.380525397733369,0.4343983163343378,-0.1418363972589025,0.14481281542788968,-0.11824582351115052,-0.2824429545638827,0.14265344749042655,0.5517447437947482,0.15229995011546804,0.02480020818582128,-0.2566996210722087,-0.2607108598421428,-0.02982366747339168,0.05367259504482216,0.45272122074250754
white_kidney_disease_prev,-0.33094661150636545,-0.30952292862334463,-0.42008246199585697,-0.16140262326302,-0.37748902457622535,-0.3894884688628713,-0.4945976172575227,-0.2655512827518739,-0.3742329520632619,-0.35708669755926037,-0.4543127929298802,-0.17489526581158912,0.02399917261454264,0.02399917261454264,0.20680215136175378,0.25502235487992525,-0.12553374137932977,0.1414974296469914,-0.19947071508437997,-0.42701666616340284,0.5621691681066688,0.619637120485278,0.3633082335955791,0.2744569838707723,-0.4346286395574532,-0.3317306482342245,-0.16068777108824933,0.0893359403522614,0.7092033263245922
copd_prev,0.5996268642295304,0.6194795166274641,0.3896318540837216,0.5378772743711865,0.6166140367089293,0.5654617310260411,0.29947293255186846,0.46151496252486623,0.6385307526517028,0.6648122310944626,0.3889046491420812,0.5864962166151912,-0.5092607795800945,-0.5092607795800945,-0.6692229107043305,-0.6377420111466134,-0.3826864439736437,0.3992848828199264,-0.37998265181221796,0.7018735229567157,-0.5169909837852245,-0.19217195276236873,0.44306857866528315,0.7018415626342352,0.47495202588649305,0.6960092747164255,-0.6701581227350315,-0.6853403001093847,0.04902939337895804
black_copd_prev,0.6087539457675653,0.6271275040259999,0.42458844614153696,0.6071683720041868,0.5890331381223418,0.5428782629031821,0.2979980289580046,0.5877703713203069,0.5944644354151005,0.6199390300443655,0.3569294814551144,0.6333817421797032,-0.586736788075258,-0.586736788075258,-0.6717594589888468,-0.6477689970423568,-0.068304457025661,0.06554137044880981,-0.02709325435662836,0.5987734057680542,-0.5780301590416025,-0.14274657828047765,0.3870282318477569,0.5484163081052716,0.487013960881429,0.5462282754692565,-0.3160524361525727,-0.41134108531716096,-0.019501864594009356
white_copd_prev,0.32560198637193216,0.3714550754695279,0.05831135804969231,0.2801523158971387,0.31079869489263345,0.2729259462849654,-0.016420767999197138,0.08682162789081252,0.3632440100250335,0.3779080825709093,0.15496853898117482,0.27980559940474603,-0.11331583256739691,-0.11331583256739691,-0.3083078944052759,-0.3207167964039287,-0.38305619647640965,0.38981002483211796,-0.31020791385320123,0.5038847356012378,-0.27959562683121997,-0.4005185838225411,0.26836627575232286,0.5054547575685998,0.1672844409310722,0.6493567494657905,-0.7491784878742116,-0.5772381981710698,-0.21042264974004532
asthma_prev,0.5320696285341184,0.5526320278187069,0.3748520017242829,0.3997843412054865,0.5556645611637031,0.4982430491090661,0.3191624626607082,0.3905596023641582,0.5923779336457254,0.6121457590627896,0.3962935926293228,0.5137558801850693,-0.39576309265490756,-0.39576309265490756,-0.5794192507322681,-0.5460115323747698,-0.5707382518405794,0.5762667210136201,-0.429942205123078,0.7373371627035686,-0.5233289502613309,-0.2658895008674331,0.4100327915070269,0.6136037005540047,0.4988086653747866,0.7222610650864603,-0.6707015815941821,-0.7083689611815631,-0.030268770045764
