rowname,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a
all_effects_heat_prev,0.09952108431824253,0.07925973880593784,0.2802330348355981,-0.033184370699545766,0.09130220452303342,0.051525579569303925,0.08994446356225345,0.09026960259615337,0.10347486597483109,0.10616682687615234,0.14814991334144695,0.1472248624561557,-0.2124494497888864,-0.2124494497888864,-0.1958367633736565,-0.14955779466595212,-0.1465949794996752,0.14045980620633203,-0.05668901932326816,0.07194980253500383,-0.007797031046419424,0.16724816217247856,0.19727333230311997,0.23690785472237488,0.10845548620085788,0.051770505243308326,0.06661866852126498,-0.006535849453092808,0.3036933765954654
zero_to_nineteen_all_effects_heat_prev,0.2447781849107573,0.24020077503742582,0.26409036006724695,0.1277502341347027,0.2968074474962885,0.3780423871488717,0.2913051036075366,0.3542506185919948,0.23230857927378112,0.2487609134516658,0.28193280510098867,0.21030093550556547,-0.14941548353922718,-0.14941548353922718,-0.19675681821381866,-0.20249931814800207,-0.08700668564866758,0.08171480804910342,-0.02190508209535411,0.2761143218736704,-0.26595826766076575,-0.09831320418184485,0.050912885664248175,-0.027192351874895677,0.36772334178303423,0.11607289329219443,-0.0277690295601176,-0.16187952463825203,-0.11990116554984964
twenty_to_sixtyfour_all_effects_heat_prev,0.20154751014101546,0.19682484631962263,0.1981671392027282,0.0679693502424773,0.17587977618189363,0.12693731318236356,0.009427682376266186,0.03956453637545902,0.18580379042225798,0.20005489795013628,0.10043517591100769,0.15212701348179225,-0.34465420298184557,-0.34465420298184557,-0.3165256243614955,-0.28403939104015663,-0.15051762373740873,0.14793468890680317,-0.08464188418941848,0.14072191493707695,0.021214008609155576,0.03871736541172829,0.31920600344150557,0.3482284061008889,0.039122890727448824,0.140965232286901,-0.17901841365641655,-0.15536284662759153,0.2660290879751129
over_sixtyfive_all_effects_heat_prev,-0.014635845450411954,-0.04345302143543868,0.29847344526727715,-0.13220496452960856,-0.021172522531530277,-0.060480376660769164,0.20721369525851693,-0.0012156097210660234,0.046765313685682916,0.02191264152024436,0.24939030582719623,0.09183771664679183,0.15698077474967032,0.15698077474967032,0.04676522528059164,0.07195981365431349,-0.18743104706301553,0.18023639700236205,-0.08148577321347071,-0.01827195813208727,-0.05980823335600399,-0.07653657939392265,-0.320845690685342,-0.10261335220357502,0.11424019338887444,0.002923285648236722,0.1498830743621336,0.06904988371735417,0.04711556225215087
kidney_disease_prev,-0.04949932517265471,-0.03393102648137565,-0.0986257476101703,-0.07830591081653294,0.04309428730076598,0.002785852346142393,-0.18394937766074385,-0.02773168911311158,0.04890824572624189,0.06585277711771698,-0.11725457999937447,0.11486300865316067,-0.04054829192741275,-0.04054829192741275,-0.07259736569380813,0.005285670250261022,-0.7362541687060133,0.7530975869413348,-0.6237090077649766,0.3427290365024971,-0.10012008794219857,0.4429248362876601,0.38453497953129007,0.5257754123438247,0.13668475696796178,0.3125988537516705,-0.709283354719024,-0.6725193841978908,0.5594764221568401
zero_to_nineteen_kidney_disease_prev,0.3926669208463736,0.38367923751137484,0.3314831833533182,0.2995005159867961,0.4156506002640357,0.4158799850085394,0.15467507634790742,0.3606054938203782,0.38802921346061703,0.41908021190177597,0.22980617800620667,0.4330133849567496,-0.48809605204660633,-0.48809605204660633,-0.48820195919028675,-0.4292912762038126,-0.3618049201915874,0.36277398905481545,-0.2545146141678809,0.4292084428953421,-0.22242003558965603,0.052736401876580664,0.2734049715430648,0.4489885391287172,0.35376918044984684,0.3470876464281341,-0.3957888720374654,-0.4389979671214755,0.3209875009983225
twenty_to_sixtyfour_kidney_disease_prev,0.21028965739976213,0.22174695816697532,0.1502344800657683,0.02944279212225183,0.2900787934041694,0.2523308678788383,0.11769163983168456,0.042611401952016736,0.31435160587544175,0.3267577636503379,0.18874372838312928,0.21814828331469893,-0.08084179420304152,-0.08084179420304152,-0.2479145729737412,-0.19915090955631076,-0.8978416090790404,0.9115461646930179,-0.7119726482215607,0.6084687651435772,-0.29055552430335746,-0.09733482361889391,0.26110682025414966,0.46605243246676054,0.3202136653629968,0.5926604298811258,-0.80440357375966,-0.7999365110238661,0.14202072834372473
over_sixtyfive_kidney_disease_prev,0.3146107474883948,0.34648358876238194,0.14819734341262958,0.18591929357298126,0.35328711205521013,0.2974115502419199,0.09498342732752112,0.17007630947401095,0.39828268893355495,0.40776777949866744,0.23359435989851982,0.3768413499265381,-0.1996125059687187,-0.1996125059687187,-0.35364302308148676,-0.30491779223867665,-0.8192487622874041,0.8240409863440024,-0.6148428081508147,0.6094964773742174,-0.2952540034832431,-0.1580486680669765,0.38953382711952117,0.6193516356323598,0.33512571546623776,0.546302798009461,-0.8925208754346728,-0.8291586643669078,0.15652306284572026
copd_prev,0.5949311932500566,0.6148021213659183,0.30628932023634947,0.6212376701821027,0.6359330513029939,0.6052515060518732,0.20236487752188753,0.49359512500334457,0.6108271414557428,0.640667347991157,0.2947150429797232,0.6240505995834766,-0.6587278216604592,-0.6587278216604592,-0.723782160285791,-0.6810455603846861,-0.24314135932472597,0.27174801685501976,-0.3698954320435355,0.7196765609786003,-0.43773360991010873,0.10316504834361291,0.5547222878491227,0.8404323122916465,0.4591259386156655,0.6564228961513627,-0.7886575493762442,-0.8034934416423833,0.30886461168047824
zero_to_nineteen_copd_prev,0.4209670726838543,0.44098908223175876,0.25990420753374893,0.2970579227884546,0.4901752104868515,0.4471050175619727,0.1945883361923389,0.31249151964691846,0.4827174481766854,0.4970008785551441,0.26785367161155876,0.46644016291304363,-0.42954146429266327,-0.42954146429266327,-0.5326709006338648,-0.47326298893770963,-0.6921531641538339,0.7108850619245299,-0.6069593786135764,0.7484493035894434,-0.42531239494053763,0.04919584994019025,0.5329031670650314,0.6530864777144391,0.4478358144055044,0.7113623581960089,-0.7551761315174486,-0.8238592020151658,0.2648305801927251
twenty_to_sixtyfour_copd_prev,0.6346898911730172,0.6537369716065633,0.35072282647904135,0.5950141813552193,0.6753215734134268,0.6407967998987458,0.2679060849420828,0.5035104740561535,0.6632712887272345,0.6909160462364003,0.3565337803653404,0.6385127327921951,-0.6103181160187325,-0.6103181160187325,-0.7366731025031056,-0.6941444981587922,-0.362417571226687,0.39409606042145306,-0.4733796438054825,0.7553433467084764,-0.5079385399748365,-0.018955641740398602,0.49674975608008204,0.8247193484686132,0.48859050805495297,0.686074528518329,-0.821350560685372,-0.8235659601422805,0.2200417918055156
over_sixtyfive_copd_prev,0.6702039486488403,0.6890267231358217,0.36658808197784115,0.7146426389962518,0.6363858436891473,0.620808467095152,0.30774063305177546,0.38307490710027836,0.627407589797773,0.6449268266151418,0.42655651999488603,0.5228009882757579,-0.6626172444709976,-0.6626172444709976,-0.7083898953912997,-0.7272495256510682,0.11891216026038326,-0.10718192670676278,5.490477375128242e-4,0.4277029105835869,-0.2022092544707044,-0.5879572275744287,0.3049748713330724,0.5754752053903861,0.24020961371196858,0.4169649782031166,-0.4195331362590098,-0.3814397674444614,-0.3139825515460578
asthma_prev,0.4627585935580212,0.47185639753070696,0.3132074923076999,0.3793725644584574,0.5322945629192392,0.5047016352064995,0.25041352244519915,0.4902460400255391,0.5206659902349021,0.5432974045189327,0.29134716377353004,0.5599709822766851,-0.5480408423017463,-0.5480408423017463,-0.6019017409478337,-0.5371639876495781,-0.5527879111155836,0.5731916304747957,-0.5234692057649829,0.8687494602489325,-0.6136272378233801,0.1935591353526032,0.5471781862701166,0.7565989339502596,0.6554541414990152,0.7814030553636229,-0.7447898291039997,-0.8827005543799264,0.3408245574967533
zero_to_nineteen_asthma_prev,0.408294154729194,0.4283229669530622,0.25945645914546317,0.2802538073869609,0.481352507660707,0.4386894615319336,0.1937684854095436,0.3155554389960516,0.476762150657133,0.4911116525139263,0.26938358052266237,0.46438452903105537,-0.40726191067365064,-0.40726191067365064,-0.514677031658082,-0.45420419312142896,-0.7068674537905189,0.7229504250382166,-0.5981872770135904,0.7490736248404386,-0.43739182661416964,0.05591586710335503,0.5174094674081089,0.6410281638224556,0.4598484750923119,0.7034869392082579,-0.7547630578527706,-0.828802779125121,0.26796810817354016
twenty_to_sixtyfour_asthma_prev,0.41865386222973866,0.4297189721318951,0.2493333549097511,0.35404463126869645,0.480800158433277,0.45009248118862,0.1780603032153293,0.46697751971094786,0.470030907457601,0.4923732250266424,0.2221348479151954,0.5322382919095847,-0.5314541489837291,-0.5314541489837291,-0.5714860143480448,-0.5016098989451561,-0.5052228255826374,0.5300255077051549,-0.5222065938068197,0.8250269268115396,-0.6225350741017196,0.28368973611657405,0.5573300078546767,0.7717812836103998,0.6264046293334338,0.7344225897315413,-0.7927460563839143,-0.896476462137555,0.4266823271104744
over_sixtyfive_asthma_prev,0.23545277883591734,0.2171031580153792,0.33415753775033785,0.08130956581978073,0.362908502033369,0.37890141058722177,0.38487889611173776,0.34783630947699984,0.3665519558073437,0.3906820831523512,0.3454968920448795,0.2854105931031537,-0.19030582036829652,-0.19030582036829652,-0.279440882781089,-0.25358307321440493,-0.6563740471031688,0.6538757619515352,-0.4473677480015029,0.7207764292847799,-0.5334284738556865,-0.08666236835784046,0.20189541962246463,0.4478603599509474,0.6347968276278658,0.5883328177456845,-0.42010383625165987,-0.635837554928871,-0.15578614371213226
respiratory_prev,0.5095367232057255,0.5251382195739795,0.31120114924074016,0.48734986813088715,0.5915374131443711,0.564834964702431,0.23051724814938904,0.3130529082310362,0.591591800607405,0.6203099379152153,0.3528708287131525,0.4956205446471142,-0.37367137866612427,-0.37367137866612427,-0.5578212083293741,-0.5398370164934368,-0.472953477291622,0.49056783459551667,-0.4489884637368855,0.684297161412304,-0.38000082904450305,-0.1870806028256696,0.2961204965169103,0.6955863363884256,0.421356286668852,0.6231128899100176,-0.824759085176795,-0.8376478864847563,0.035137396340480485
zero_to_nineteen_respiratory_prev,0.4232562876512774,0.44570073985915887,0.21179789934521492,0.3411503014234564,0.47396761561797085,0.4284202101224574,0.16406801354698217,0.30465319351343106,0.46025879716907525,0.4782651719554781,0.21689402902964047,0.45925623613898764,-0.5160810302990887,-0.5160810302990887,-0.5681278645853967,-0.506893956975047,-0.5930086866877659,0.6174730827188017,-0.5798813962855334,0.737644411069658,-0.3702710101820066,0.12739550038392994,0.6292983697565636,0.7179913119451707,0.420093640041029,0.7022991738961583,-0.7740729681081937,-0.82527157773055,0.3480617216304123
twenty_to_sixtyfour_respiratory_prev,0.5085535371284144,0.5189904497019434,0.37417961469492184,0.36904751513902084,0.5703494560083601,0.5451827976715209,0.34286462195760337,0.2422058649665516,0.596682546475035,0.6127077223679668,0.4515981730352037,0.421548547863292,-0.2100762353316076,-0.2100762353316076,-0.47276789519110496,-0.4732975528159351,-0.5819223218895373,0.5918043024259887,-0.4685645358587905,0.7566376925856523,-0.47178012929416563,-0.4952401374539633,0.06485280013185415,0.4569103476043517,0.4806920519164738,0.6889624213627842,-0.8479697209134595,-0.8568640167210217,-0.2508240869494337
over_sixtyfive_respiratory_prev,0.5674373566414643,0.5850111310555013,0.26657331205477774,0.6466424072641379,0.5298928776369999,0.5205149416998915,0.23988462091143317,0.30637568911357305,0.5255738458470167,0.5490354233082916,0.3331260419784428,0.42365421329993336,-0.5534752406567147,-0.5534752406567147,-0.6018099884116624,-0.623490578943672,0.16084459586122707,-0.14219409220938822,-0.019127744338051266,0.3379029239669119,-0.13394559350337515,-0.5264713380396983,0.2909817860983835,0.5422364527239776,0.16593459492012774,0.33470639006894454,-0.40350076937636536,-0.3292098316759932,-0.2516629907204845
hypertension_prev,-0.1456827770105096,-0.14094320894821472,-0.15281783866303356,-0.10236204039825898,-0.023727198824441614,-0.05121366879801684,-0.23053974437668118,-0.057632506975909895,-0.04336350274430534,-0.025711616819635578,-0.1999477940448284,0.0511732039850866,-0.022987734054518386,-0.022987734054518386,-0.008613820554664482,0.07316157164807492,-0.5715622001356633,0.5933901111065272,-0.5464491559594475,0.22776895187774543,-0.019111794760805052,0.6375353077591869,0.3559183264563457,0.5107606703817796,0.07437302340836115,0.1948341385978754,-0.5785455589027135,-0.5785192377240661,0.6776060308714043
zero_to_nineteen_hypertension_prev,0.3445203166350205,0.34033051584095364,0.3437907650044765,0.16607442057619926,0.41641365836072425,0.39043307358983825,0.13081162113006817,0.4098407201819158,0.3695714871156094,0.39276972926957365,0.20802306016102207,0.4416783530769286,-0.39232620689328157,-0.39232620689328157,-0.42897236233746794,-0.35949836196023177,-0.47213041919165927,0.4779476682421659,-0.36450863119981197,0.5008437939066891,-0.3374713078617841,0.11983350074235953,0.30409303423751716,0.3961479006886295,0.39043405358331046,0.38234970362820025,-0.42349174592188976,-0.540262408215415,0.3394456113220775
