rowname,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a
all_effects_heat_prev,0.09952108431824253,0.07925973880593784,0.2802330348355981,-0.033184370699545766,0.09130220452303342,0.051525579569303925,0.08994446356225345,0.09026960259615337,0.10347486597483109,0.10616682687615234,0.14814991334144695,0.1472248624561557,-0.2124494497888864,-0.2124494497888864,-0.1958367633736565,-0.14955779466595212,-0.1465949794996752,0.14045980620633203,-0.05668901932326816,0.07194980253500383,-0.007797031046419424,0.16724816217247856,0.19727333230311997,0.23690785472237488,0.10845548620085788,0.051770505243308326,0.06661866852126498,-0.006535849453092808,0.3036933765954654
black_all_effects_heat_prev,0.1901936372767109,0.1973681219108461,-0.03704578447683836,0.22279847811398049,0.107043286166791,0.09559871289293596,-0.019459279617604155,-0.06419878176379805,0.09171315707153965,0.09399979128381686,-0.05326913519109173,0.034657047474418806,-0.4219805053032616,-0.4219805053032616,-0.2985917403242613,-0.3034802739486058,0.21870374311200513,-0.18065390326547975,-0.1209783587963483,-0.10382266535377656,0.20976207284876142,0.03780436343729691,0.34108229302084375,0.2189289929994356,-0.21856425939456567,0.019308834941956177,0.036826996656662496,0.16967201982332558,0.08835195607814177
white_all_effects_heat_prev,0.13006330367080435,0.11707937073345148,0.339683619842258,-0.04414349735648692,0.08203200006774626,0.06794540608578485,0.14394046057737955,0.12988588794670342,0.07657094091296202,0.05529547754938425,0.27204586918186,0.14265202330326518,0.028860307760136567,0.028860307760136567,-0.07155674785022678,-0.06141360281190048,-0.05202127742029734,0.033636576584748605,0.09435819134656105,-0.03703855868888701,-0.016488006967520993,-0.34088055594064476,-0.160820962288469,-0.2335324734710968,0.07177847408551123,-0.17207542409331134,0.14670075025197116,0.049699574889441295,-0.06112543104315161
kidney_disease_prev,-0.04949932517265471,-0.03393102648137565,-0.0986257476101703,-0.07830591081653294,0.04309428730076598,0.002785852346142393,-0.18394937766074385,-0.02773168911311158,0.04890824572624189,0.06585277711771698,-0.11725457999937447,0.11486300865316067,-0.04054829192741275,-0.04054829192741275,-0.07259736569380813,0.005285670250261022,-0.7362541687060133,0.7530975869413348,-0.6237090077649766,0.3427290365024971,-0.10012008794219857,0.4429248362876601,0.38453497953129007,0.5257754123438247,0.13668475696796178,0.3125988537516705,-0.709283354719024,-0.6725193841978908,0.5594764221568401
black_kidney_disease_prev,-0.2056771331174453,-0.20675539199303009,-0.14677952470512115,-0.09644815167575004,-0.16059343082705255,-0.14721735452326967,-0.22935251241720953,0.1834259350004094,-0.19301089432200608,-0.1777103495086457,-0.26688826284546263,0.04547957923709992,-0.04246149754035404,-0.04246149754035404,0.09147007537437908,0.15339950156900167,0.02091442082989132,-0.016754279929472773,-0.015278438232194224,-0.17519542088085,-0.1253161040732277,0.7438621971717857,0.25081909576276107,0.22120261851043918,0.025303378033677864,-0.2118766417365845,0.2280900500038175,0.1140664078387485,0.5663452095692174
white_kidney_disease_prev,-0.19206992878608786,-0.13185230050204724,-0.4507510189870295,-0.1226842030312276,-0.2298220597569014,-0.28859893920680735,-0.5755027537953208,-0.37221067743827596,-0.2143595143601028,-0.221719160589484,-0.38332415195108976,-0.16687360631864304,0.07325044905309966,0.07325044905309966,0.15120035168478865,0.15465276870963088,-0.13146764766974248,0.12909881252204924,-0.07626824339925165,-0.14261986958261086,0.3749017127009318,0.25350842701355203,0.4920689045863473,0.31464622956393534,-0.38115329772540396,-0.08880960687117764,-0.4722103849941247,-0.18481106697717495,0.3903548560705007
copd_prev,0.5949311932500566,0.6148021213659183,0.30628932023634947,0.6212376701821027,0.6359330513029939,0.6052515060518732,0.20236487752188753,0.49359512500334457,0.6108271414557428,0.640667347991157,0.2947150429797232,0.6240505995834766,-0.6587278216604592,-0.6587278216604592,-0.723782160285791,-0.6810455603846861,-0.24314135932472597,0.27174801685501976,-0.3698954320435355,0.7196765609786003,-0.43773360991010873,0.10316504834361291,0.5547222878491227,0.8404323122916465,0.4591259386156655,0.6564228961513627,-0.7886575493762442,-0.8034934416423833,0.30886461168047824
black_copd_prev,0.545719784153006,0.5480219732152227,0.4464095317223338,0.5475211087656264,0.593887112400274,0.5947280161485834,0.2978772951306332,0.7479181699017616,0.5695777959442652,0.5986131969461516,0.3597756754895828,0.685725595925553,-0.5771000181955975,-0.5771000181955975,-0.6323472569077874,-0.5952146359751578,-0.06996390241933097,0.07517423536409978,-0.08494641918645253,0.7149794597638742,-0.844102763667562,0.155315526796618,0.3167455764580701,0.5887662239186345,0.7501972116901763,0.5274232571706372,-0.33788972596737804,-0.5593916883930473,0.16881066792105398
white_copd_prev,0.40959262208970365,0.46177744179260044,0.08056430930871081,0.42313547461919215,0.38299018379216637,0.3460427725489206,0.02307679584574622,0.23645724505154322,0.4025611854251777,0.42856315057968225,0.16172110565560505,0.4023728062327008,-0.33638605067237687,-0.33638605067237687,-0.4222183779825129,-0.4196596191756445,-0.2811579213997564,0.28160489867497757,-0.20245905670635705,0.51028970795587425,-0.18141430711467318,-0.3470099207024863,0.4922480553594667,0.7232376853333453,0.20014764181061087,0.5498060578824084,-0.7394527438830539,-0.5929786080394883,-0.12533091115516787
asthma_prev,0.4627585935580212,0.47185639753070696,0.3132074923076999,0.3793725644584574,0.5322945629192392,0.5047016352064995,0.25041352244519915,0.4902460400255391,0.5206659902349021,0.5432974045189327,0.29134716377353004,0.5599709822766851,-0.5480408423017463,-0.5480408423017463,-0.6019017409478337,-0.5371639876495781,-0.5527879111155836,0.5731916304747957,-0.5234692057649829,0.8687494602489325,-0.6136272378233801,0.1935591353526032,0.5471781862701166,0.7565989339502596,0.6554541414990152,0.7814030553636229,-0.7447898291039997,-0.8827005543799264,0.3408245574967533
