rowname,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a
all_effects_heat_prev,0.09952108431824253,0.07925973880593784,0.2802330348355981,-0.033184370699545766,0.09130220452303342,0.051525579569303925,0.08994446356225345,0.09026960259615337,0.10347486597483109,0.10616682687615234,0.14814991334144695,0.1472248624561557,-0.2124494497888864,-0.2124494497888864,-0.1958367633736565,-0.14955779466595212,-0.1465949794996752,0.14045980620633203,-0.05668901932326816,0.07194980253500383,-0.007797031046419424,0.16724816217247856,0.19727333230311997,0.23690785472237488,0.10845548620085788,0.051770505243308326,0.06661866852126498,-0.006535849453092808,0.3036933765954654
kidney_disease_prev,-0.04949932517265471,-0.03393102648137565,-0.0986257476101703,-0.07830591081653294,0.04309428730076598,0.002785852346142393,-0.18394937766074385,-0.02773168911311158,0.04890824572624189,0.06585277711771698,-0.11725457999937447,0.11486300865316067,-0.04054829192741275,-0.04054829192741275,-0.07259736569380813,0.005285670250261022,-0.7362541687060133,0.7530975869413348,-0.6237090077649766,0.3427290365024971,-0.10012008794219857,0.4429248362876601,0.38453497953129007,0.5257754123438247,0.13668475696796178,0.3125988537516705,-0.709283354719024,-0.6725193841978908,0.5594764221568401
copd_prev,0.5949311932500566,0.6148021213659183,0.30628932023634947,0.6212376701821027,0.6359330513029939,0.6052515060518732,0.20236487752188753,0.49359512500334457,0.6108271414557428,0.640667347991157,0.2947150429797232,0.6240505995834766,-0.6587278216604592,-0.6587278216604592,-0.723782160285791,-0.6810455603846861,-0.24314135932472597,0.27174801685501976,-0.3698954320435355,0.7196765609786003,-0.43773360991010873,0.10316504834361291,0.5547222878491227,0.8404323122916465,0.4591259386156655,0.6564228961513627,-0.7886575493762442,-0.8034934416423833,0.30886461168047824
asthma_prev,0.4627585935580212,0.47185639753070696,0.3132074923076999,0.3793725644584574,0.5322945629192392,0.5047016352064995,0.25041352244519915,0.4902460400255391,0.5206659902349021,0.5432974045189327,0.29134716377353004,0.5599709822766851,-0.5480408423017463,-0.5480408423017463,-0.6019017409478337,-0.5371639876495781,-0.5527879111155836,0.5731916304747957,-0.5234692057649829,0.8687494602489325,-0.6136272378233801,0.1935591353526032,0.5471781862701166,0.7565989339502596,0.6554541414990152,0.7814030553636229,-0.7447898291039997,-0.8827005543799264,0.3408245574967533
respiratory_prev,0.5095367232057255,0.5251382195739795,0.31120114924074016,0.48734986813088715,0.5915374131443711,0.564834964702431,0.23051724814938904,0.3130529082310362,0.591591800607405,0.6203099379152153,0.3528708287131525,0.4956205446471142,-0.37367137866612427,-0.37367137866612427,-0.5578212083293741,-0.5398370164934368,-0.472953477291622,0.49056783459551667,-0.4489884637368855,0.684297161412304,-0.38000082904450305,-0.1870806028256696,0.2961204965169103,0.6955863363884256,0.421356286668852,0.6231128899100176,-0.824759085176795,-0.8376478864847563,0.035137396340480485
hypertension_prev,-0.1456827770105096,-0.14094320894821472,-0.15281783866303356,-0.10236204039825898,-0.023727198824441614,-0.05121366879801684,-0.23053974437668118,-0.057632506975909895,-0.04336350274430534,-0.025711616819635578,-0.1999477940448284,0.0511732039850866,-0.022987734054518386,-0.022987734054518386,-0.008613820554664482,0.07316157164807492,-0.5715622001356633,0.5933901111065272,-0.5464491559594475,0.22776895187774543,-0.019111794760805052,0.6375353077591869,0.3559183264563457,0.5107606703817796,0.07437302340836115,0.1948341385978754,-0.5785455589027135,-0.5785192377240661,0.6776060308714043
heart_attack_prev,0.25809104883611794,0.2907214024438655,-0.0856045514729425,0.3303219642706157,0.21487319974170588,0.1777549245014894,-0.18487505497068177,0.1589028479658402,0.14416709848284454,0.14339815458521565,-0.11635372647191003,0.22059907623454098,-0.4902916639006633,-0.4902916639006633,-0.37243064133156784,-0.3386794834627742,0.3302927659758582,-0.30106062484208457,0.018116849967915852,-0.18402857477369142,0.26440388619112076,0.38950059026206857,0.5409303704419591,0.3813884042275408,-0.31942444041055573,-0.23268279466074396,-0.16013792001120297,0.021472933378931306,0.5209632885444193
congestive_artery_disease_prev,0.020689999949284128,0.033588501571656666,-0.08408004096335797,0.008104588845963526,0.09788852015971784,0.04309063843131269,-0.23704573976633356,0.016633826922389006,0.0796922695436207,0.08917320414648643,-0.1376022082859604,0.13341054633955246,-0.13936978744352047,-0.13936978744352047,-0.15964536393680753,-0.08217013202364962,-0.35684108792538466,0.39983533027246687,-0.5500555645502695,0.07999215548750493,0.022065498339847986,0.5634616998617797,0.41457599205440543,0.5149877153225733,-0.09698746504548653,0.0480371568562827,-0.6120865814094087,-0.4591853482189427,0.7234164305307588
angina_pectoris_prev,0.3278631614827166,0.33335847757086406,0.2029810689399864,0.35245529415683263,0.3451409103737175,0.30318659396419545,0.0719285387101109,0.41460752709631654,0.30195329667787546,0.2982541276336363,0.13526532717704537,0.3832309971110661,-0.49999977426742875,-0.49999977426742875,-0.46065740929673005,-0.42459128891904663,0.09364114803544653,-0.07210288409892189,-0.08911989037688327,0.16513532713604884,-0.18724294877251332,0.3748285745634455,0.44177566228089427,0.47521862956088373,0.22130719656524558,0.08997695497613603,-0.11687231935447985,-0.14451851813115787,0.36516717166751406
heart_disease_prev,-0.1358514322833343,-0.1314938133132766,-0.16862437970298358,-0.042687293157429036,-0.030409224799083454,-0.05879905029580029,-0.2651207789368879,-0.021066085809045773,-0.06744144414352184,-0.049106181476060454,-0.24724986426476464,0.06366655692775094,-0.11528671786680834,-0.11528671786680834,-0.044845862643117226,0.0391766796781504,-0.3792719852486462,0.4025168562660326,-0.42492393134735207,0.13220438075600477,0.07822487915373935,0.7269105334609683,0.42917211040023395,0.52775600721309,-0.01275048837261405,0.11499301107770125,-0.478752602470448,-0.48224832799805795,0.746487164464204
