rowname,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f
urticaria_prev,0.5696257075949601,-0.5844938924847833,0.5029632665036669,-0.28267581063683384,0.06307314186273091,-0.15202172788941082,-0.1135956974854844,-0.3655836145488761,-0.1078522620174806,-0.35876835934894424,0.4581744238290305,0.2928755592455319,-0.2849138385346589,0.05200427429233528,-0.008458193664188022,0.11092159817789414,0.13239524781401815
q1_urticaria_prev,0.423559976880655,-0.40579535281577966,0.1725841106707023,-0.15207981900071504,0.07510981815956297,-0.2578294078657567,0.11548333574773734,-0.06524695113404147,-0.10491271704503052,-0.13060358931646185,0.17285751900233032,0.17349055952582257,-0.15301432392306608,0.1850779193685281,0.12330859836708691,0.13498929238591062,0.14263116333551173
q2_urticaria_prev,0.08661409111681881,-0.08431953926294451,0.0446433665601731,-0.16122329524968468,0.2810520355812321,0.050011000051406004,0.1648884016776674,-0.06199068414605695,-0.252466010528002,-0.19488270868040555,0.08652705459473081,0.12057739204880057,0.050434124254090454,-0.20688968341279573,-0.21571907358934647,-0.12874957503799056,-0.16787057075982414
q3_urticaria_prev,0.41332738906699235,-0.4572700305972848,0.5966502787219008,-0.3369501409953255,0.008933726548964524,0.10722090614531493,-0.4967979960779111,-0.5469813466039344,-0.11061607506858029,-0.34205479099154906,0.5890406034447,0.3145694854581229,-0.1791044051281909,-0.19255620359753423,-0.217408210609488,-0.03301771735151397,-0.03208704154629436
q4_urticaria_prev,0.10365138267517111,-0.0934336639629785,0.0012088389179254605,0.19536493043659436,-0.2149075594295796,-0.26556582800761075,0.2116707957882343,0.13314850757763158,0.27713378142139117,0.043641664361173414,-0.11745804503910935,-0.11751776101158784,-0.261040596654697,0.38820815544156523,0.36465528002336606,0.2664854915326215,0.34009229860963164
heat_exhaustion_prev,-0.33854966485003496,0.3130705614849874,-0.0591172300978384,0.18340574003606908,-0.13098175018246874,-0.10158720229978459,-0.04104053407900208,0.03047452994088433,0.08797296124847856,0.29603055034029524,-0.006656321925077268,-0.056735333001384565,-0.06568408821747167,-0.033478095823344864,-0.014230458073225202,0.10735740411162556,-0.0633426738954552
q2_heat_exhaustion_prev,-0.019123234316596512,-0.027447609225465543,0.3120584188135846,0.18359792406567443,-0.20561447186935677,-0.036711971768441994,-0.06915665182133907,-0.054047720512925494,0.15657092452628404,0.21265374158311587,0.2274851779366195,0.025740824187088722,-0.3227876049252746,-0.039379628749363536,-0.04234682529657842,0.012714241603910976,0.0900845504275354
q3_heat_exhaustion_prev,-0.3527668113696507,0.35532428516948134,-0.26500790412777525,0.07938100789334356,-0.005692054544332987,-0.07767167518392866,0.0027978280990664543,0.07079786065651955,-0.007984508066178711,0.18204042367805487,-0.15642146604785126,-0.07834308523439916,0.14053775367661894,-0.01601666584629597,0.007003903001405854,0.09883929487813473,-0.12833614915358815
heat_syncope_prev,0.08491057554748956,-0.09802891263993485,0.1511613008997759,0.2163515842945861,-0.29654469258295907,-0.3029850505737696,-0.10039868918011832,0.13717182539942327,0.3261010248237001,0.1047526221945367,0.007409578311648509,-0.07656877105121199,-0.29572198084510826,0.3057619974268628,0.33086399495849805,0.3530478520826125,0.3105192753247088
q2_heat_syncope_prev,0.15143119127599827,-0.1303011091331502,-0.041578314137468486,-0.07224102898461722,-0.15792606435535378,-0.2495025973874688,-0.1814467192625583,-0.14182591406374145,0.009479878260265995,-0.033217179955891664,0.12234066356187134,0.1216674241015504,-0.20372432113653874,0.14972775808349986,0.1598749437083446,0.12789538369247172,0.0370359350650232
q3_heat_syncope_prev,-0.013373191559743014,-0.02135096182477507,0.23329733572097897,0.3666791597597417,-0.3204181883868073,-0.23427846328308582,-0.10235953449643077,0.3607891523903874,0.5011394616276832,0.20281963663348718,-0.1761972235371239,-0.23414848270671001,-0.30180519623463953,0.40902653610069817,0.40695421058419207,0.4138799274967464,0.47671780026966687
q4_heat_syncope_prev,0.052433367140920936,-0.04181800397938757,-0.0374514884000455,-0.10002833435377248,0.08708801958163064,0.01947518669789144,0.1583756378835487,-0.1797766449748975,-0.19011539535609032,-0.08964874455488618,0.1902179685618254,0.1183730182955289,0.10707616565713493,-0.21188906147662873,-0.16532118659112116,-0.10046029860071756,-0.20314463755197418
heat_cramps_prev,-0.31458727284463417,0.32418989373776996,-0.2874950134909114,0.15438207759098094,-0.10800412948131216,-0.0014005528233534958,0.02416765021306921,0.11673822580854705,0.054275644281245664,0.3169617920316442,-0.24723566547382514,-0.14206186001384669,0.004503922619599098,-0.1081927592473212,-0.08807055353226677,-0.1438630304369846,-0.038796422543285795
q3_heat_cramps_prev,-0.3145861116686328,0.3241885981665723,-0.287493260807627,0.15438574026974375,-0.10800515894055936,-0.0014069768693051514,0.024165895019188623,0.11673826479926093,0.05427981842873406,0.3169624353139816,-0.2472169229264488,-0.14220110739794053,0.004516216327558318,-0.1081758943650238,-0.088052520250527,-0.14381035949577112,-0.038879081164061066
carbon_monoxide_prev,0.16868981182749046,-0.2046514762790139,0.3694920996480672,0.25377475479606326,-0.3378902231594466,-0.3483060143158369,-0.4598552663451749,-0.11255874739989412,0.5064107032004935,0.1435540921748914,0.3633460726628331,-0.024670520758138116,-0.5871230714327265,0.3505130676067871,0.35500198277138867,0.49831277539411917,0.3409547990845029
q1_carbon_monoxide_prev,-0.3235992886469842,0.2841636519878067,0.04889021116628028,0.570083084111652,-0.38246388113666796,-0.09594641137583369,0.15052009102715014,0.4807978214998978,0.5538609071192772,0.4444884315402536,-0.2980348820707198,-0.36944961348141525,-0.20794224105819117,0.19723266766443545,0.2789284609774986,0.19551473482985007,0.2219021079870366
q2_carbon_monoxide_prev,0.2872150299989362,-0.28873764772584154,0.2118527887830511,-0.1525686938638521,0.2537077201942633,-0.13233377740123262,-0.18297276750901842,-0.3544607572694224,-0.14504567204249036,-0.0989086505970552,0.5040513028386107,0.23194730291349838,-0.25679767434630824,-0.0572747698132559,-0.11474082768306296,0.05601002648098806,-0.10234376531272793
q3_carbon_monoxide_prev,0.17559265131355364,-0.2123359340050973,0.37979022835419374,0.11445414180540725,-0.33114875681619826,-0.3651912811956466,-0.5376345346230665,-0.22539622226255893,0.41910142484113694,0.02927791487531233,0.377772547192745,0.07350518193209447,-0.5350571074206236,0.3511764042324996,0.33664292672077567,0.506454465276567,0.3455673530638789
q4_carbon_monoxide_prev,0.04247452359787437,-0.037643575891300636,-0.004004503454455667,0.19755456411398678,-0.3203191231670877,-5.649404730905764e-4,-0.14411896050312376,0.1681219071268667,0.32736587152654784,0.08798016801482587,-0.11031132856492368,-0.197742626287823,-0.09829225719807455,0.20196671620737483,0.24904833457015638,0.16802111662115943,0.23295745515847419
heatstroke_prev,-0.15634568118193606,0.1494610214414735,-0.06141723075280509,0.14725946388114136,-0.02738031756249432,-0.1137585731113852,0.03341223004072487,0.22606671829050207,0.18604956163349276,0.024396449716575102,-0.10608035736454254,-0.14540413861903612,-0.04547912377693485,0.24516604496908387,0.2444143480031164,0.25382594975686257,0.14945217750486847
q2_heatstroke_prev,-0.029971508499741804,0.006663658128873426,0.1418875408757687,0.05668425074072516,-0.15107030976925423,-0.013488051838329951,-0.29004761773478177,0.013980164936349652,0.30629227108965623,-0.059802205201863544,0.0031500300933115116,-0.12063781362647666,-0.080218578484906225,0.12182055704662435,0.13158836324047216,0.09708170531152598,0.28502193233726547
