rowname,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f
urticaria_prev,0.5696257075949601,-0.5844938924847833,0.5029632665036669,-0.28267581063683384,0.06307314186273091,-0.15202172788941082,-0.1135956974854844,-0.3655836145488761,-0.1078522620174806,-0.35876835934894424,0.4581744238290305,0.2928755592455319,-0.2849138385346589,0.05200427429233528,-0.008458193664188022,0.11092159817789414,0.13239524781401815
zero_to_nineteen_urticaria_prev,0.24852041491675864,-0.24681183987510152,0.16216393411972366,-0.030077802788160336,-0.06993674216836196,-0.1277305297109345,0.029828969119454256,-0.0017055950226899789,-0.007858509550105357,0.04026452684339179,0.21630107474809981,0.08304085546714521,-0.303377724987949,-0.03751478864099327,-0.03641690474840735,-0.0658273229014161,0.06615518471230745
twenty_to_sixtyfour_urticaria_prev,0.47824666782941055,-0.48652347412162883,0.3928833640477244,-0.4062983357993846,0.14109449639695332,0.2256016023194532,-0.14014643006764804,-0.43838015780275147,-0.1716114815033185,-0.4691463273672734,0.4633591921714533,0.3011138811785597,0.03621960245501106,-0.2205311788957741,-0.27155984126957083,-0.11686247223165724,-0.045056859953206296
over_sixtyfive_urticaria_prev,0.449464941439501,-0.4554243257909112,0.3565249007326246,-0.11316033941771712,0.051264521946023635,-0.38421828558367704,-0.08457011361316437,-0.19498250026241296,-0.07051192328198362,-0.1749401467555294,0.31069753035773007,0.2217688663770651,-0.3823535459403441,0.2898791075126933,0.22689238781883886,0.3250875224016755,0.16341247505484935
heat_exhaustion_prev,-0.33854966485003496,0.3130705614849874,-0.0591172300978384,0.18340574003606908,-0.13098175018246874,-0.10158720229978459,-0.04104053407900208,0.03047452994088433,0.08797296124847856,0.29603055034029524,-0.006656321925077268,-0.056735333001384565,-0.06568408821747167,-0.033478095823344864,-0.014230458073225202,0.10735740411162556,-0.0633426738954552
zero_to_nineteen_heat_exhaustion_prev,0.12262351499541571,-0.11620177594925826,0.04102781179201133,-0.19210051757531732,0.11894740739400606,0.22941866606794284,0.1649110000975048,-0.2078356594165687,-0.1864352448629733,-0.13854380273421918,0.19797167993283218,0.16150930590921445,0.20326155386231806,-0.24150030211518336,-0.25891367677360566,-0.2601908264679575,-0.11969993806510035
twenty_to_sixtyfour_heat_exhaustion_prev,-0.4544338647686858,0.45104175729872353,-0.29465402572187316,0.3070528386173744,-0.24482933439633173,-0.07932195779150193,0.14035808703862726,0.29353152292409346,0.1858421024753161,0.3333546765296178,-0.385604552434587,-0.2521673516210065,0.04230558123454862,0.13274978946509433,0.1517013536951572,0.13469654214765467,-0.020201202185238624
over_sixtyfive_heat_exhaustion_prev,-0.07957880530839871,0.06409898019225607,0.052429188023876944,-0.003407645345876174,0.024618711432367792,-0.12392469471833056,-0.1912159466646839,-0.09591260400615888,-0.03687147826681905,0.15663622865887633,0.2441954965574873,0.12686153271284945,-0.09409926484029175,-0.07817020425913736,-0.060426039903333624,0.1387657222108279,-0.06212297554885352
heat_syncope_prev,0.08491057554748956,-0.09802891263993485,0.1511613008997759,0.2163515842945861,-0.29654469258295907,-0.3029850505737696,-0.10039868918011832,0.13717182539942327,0.3261010248237001,0.1047526221945367,0.007409578311648509,-0.07656877105121199,-0.29572198084510826,0.3057619974268628,0.33086399495849805,0.3530478520826125,0.3105192753247088
twenty_to_sixtyfour_heat_syncope_prev,0.20626828446750392,-0.19002255230611548,0.030972273821495883,-0.12364884479787482,-0.10042088154267609,-0.21782245365693392,-0.01837911764172117,-0.24729045831268553,-0.14817817714754544,-0.08677916002295868,0.2154199638716715,0.19177364061359875,-0.11817324055165887,0.03876159743421578,0.05564504782486723,0.033393030702951285,-0.013338965007259496
